id,text,label
3845,"我想去旅行 想拋下自己, 在那裡定居 沿海岸線埋葬回憶, 當末班巴士發動引擎, 我就要背上行李, 陌生的土地 適合恐懼逃避, 拋開了思緒 撿到一封未署名的信, 突然就像被剝奪能力, 失去雙腳無法前進, 你在這裡 跟蹤我的身影, 隨著潮汐 依附著呼吸, 你的氣息 就像太陽升起之前天空瀰漫著的霧氣, 其實你已離去 在遙遠的國度裡, 我在懷裡 緩緩閉上眼睛, 看見了你 還有我自己, 慢慢凋零 但在向日葵花盛開以後我會記得寫封信, 署名給你和我自由的心",fear
3846,"蚶仔 每當我這樣叫你的時候 你邊笑 邊擠著裝怒的眉頭, 阿嬤 年歲畫滿了你的雙手 在述說 你多年辛苦和溫柔, 阿嬤 我記得我們走過的街頭 蚶仔 你卻漸漸不認得我, 我還記得那麼一首歌 哪首你聽我唱會笑的悲歌, 稚氣的我學著你唱著 如果有天你要回去了, 我會面對不讓你不捨 但我會一生 記得我們歌聲, 阿嬤 你是我一生尚愛的人 看到你的笑我會嘸甘, 唱啊唱啊我心內的歌聲 讓我想起你的形影, 我還記得那麼一首歌 哪首你聽我唱會笑的悲歌, 稚氣的我學著你唱著 如果有天你要回去了, 我會面對不讓你不捨 但我會一生 記得我們歌聲, 阿嬤 你是我一生尚愛的人 看到你的笑我會嘸甘, 唱啊唱啊我心內的歌聲 讓我想起你的形影, 阿嬤 你是我一生尚愛的人 看到你的笑我會嘸甘, 唱啊唱啊我心內的歌聲 讓我想起你的形影 讓我想起你的形影",sad
3847,"誓言都已被歲月吹散, 過往的都已經成過往, 如果沒有當初回眸一望, 錯過今天就錯過永遠, 遠處傳來是誰的呼喚, 仿佛熟悉了千萬年, 曾經多少誓言猶在耳邊, 回首卻太遙遠, 忘了今晚吧, 這份溫存總是太短暫, 擦肩而過將天各一方, 又何必去 苦苦地思念, 忘記今晚吧, 天亮以後不必說再見, 明日天涯早已是註定的緣, 就當那只是曇花一現, 過眼雲煙, 誓言都已被歲月吹散, 過往的都已經成過往, 如果沒有當初回眸一望, 錯過今天就錯過永遠, 遠處傳來是誰的呼喚, 仿佛熟悉了千萬年, 曾經多少誓言猶在耳邊, 回首卻太遙遠, 忘了今晚吧, 這份溫存總是太短暫, 擦肩而過將天各一方, 又何必去 苦苦地思念, 忘記今晚吧, 天亮以後不必說再見, 明日天涯早已是註定的緣, 就當那只是曇花一現, 過眼雲煙, 忘了今晚吧, 這份溫存總是太短暫, 擦肩而過將天各一方, 又何必去 苦苦地思念, 忘記今晚吧, 天亮以後不必說再見, 明日天涯早已是註定的緣, 就當那只是曇花一現, 過眼雲煙, 消失不見",sad
3849,"飽含熱愛, 目光才無處不在, 一樣有夢 腳步才從不懈怠, 那天舉起右手 握住一生的信賴, 所有臉龐 都映著春暖花開, 從此舞臺 多想聽見你喝彩, 所有呼吸 都只為夢想澎湃, 多想天空 從此沒有了霧靄, 歷經風浪 才是真正的大海, 我把擔當 融入了赤誠的血脈, 將情懷 化作對生命的灌溉, 胸有朝陽 才會走出陰霾, 心寄遠方 才會有清風自來, 我把擔當 融入了赤誠的血脈, 將情懷 化作對生命的灌溉, 胸有朝陽 才會走出陰霾, 你的期待 也是我最真情的表白, 從此舞臺 多想聽見你喝彩, 所有呼吸 都只為夢想澎湃, 多想天空 從此沒有了霧靄, 歷經風浪 才是真正的大海, 我把擔當 融入了赤誠的血脈, 將情懷 化作對生命的灌溉, 胸有朝陽 才會走出陰霾, 心寄遠方 才會有清風自來, 我把擔當 融入了赤誠的血脈, 將情懷 化作對生命的灌溉, 胸有朝陽 才會走出陰霾, 你的期待 也是我最真情的表白, 我把擔當 融入了赤誠的血脈, 將情懷 化作對生命的灌溉, 胸有朝陽 才會走出陰霾, 心寄遠方 才會有清風自來, 我把擔當 融入了赤誠的血脈, 將情懷 化作對生命的灌溉, 胸有朝陽 才會走出陰霾, 你的期待 也是我最真情的表白",happy
3850,"浪漫是一種虛構想, 可置身於死交往, 沒自量偏甘心困 於鐵窗, 不顧一切飛撲愛空想, 人亡命愛最容易跌蕩, 惴惴再不安就算沮喪, 仍然未放 死心塌地, 像食毒藥 無法退讓, 難以置信 我活存未毀, 曾燦爛奪目 本該差堪告慰, 我沒防衛 未懂起勢立威, 就算花光青春都不抽身於這個位, 我愛你就甘於封閉 住地獄就算傷得很徹底, 仍是不會換替 沒懼受罰被玩弄跌蕩, 戀毀情毀, 若命運躲不開痛楚, 所以不驚給撕破 若道行低推反更輸徹底, 不過一世淒愴可不可 人亡命愛最容易跌蕩, 絕路困境總處方失當 濃情漸淡 也不棄掉, 白日夢內 仍有瞭望 找曙光, 難以置信 我活存未毀, 曾燦爛奪目 可惜今天獻世, 我沒防衛 未懂起勢立威, 就算花光青春都不抽身於這個位, 我愛你但一生一世, 住地獄但怕眼高偏手低, 持續不散弱勢 愈寂寞愈墮落, 愈更不會願退位 害怕一語中的, 愈示弱愈變本更薄倖, 緊張太多 怎珍惜吸引, 但難學到變局外人, 話易未易又來靠近, 難以置信 我活存未毀, 曾燦爛奪目 本該差堪告慰, 我沒防衛 未懂起勢立威, 就算花光青春都不抽身於這個位, 我愛你就一於封閉 住地獄就算傷得很徹底, 仍是不會換替 沒懼受罰被玩弄跌蕩, 戀毀情毀",angry
3851,"天色越來越黑, 獨自莫名流淚, 我流浪不知為了誰, 幾多思念裝滿酒杯, 記憶支離破碎, 渴望撞擊心扉, 我多想你與我相隨, 浪跡天涯無怨無悔, 多少年了追逐天涯, 你可遇見到心中的他, 他是你的白馬王子, 手上拿著玫瑰花, 多少年了你在何方, 可曾想到憂傷的我, 我的癡情你可知道, 我想給你溫暖的家",sad
3852,"不一定是為了相守, 哪怕能夠牽一牽你的手, 別把愛情看的那麼通透, 偶爾幻想一下算不算奢求, 眼淚適合釀成苦酒, 其實有些深情只是虛構, 苦苦等待的人無力挽留, 可否來世只生歡喜不生愁, 明明知道愛情可遇不可求, 為何又奢望天長地久, 當我毫無保留付出後, 才發現是一個人在守候, 明明知道愛情可遇不可求, 為何還奢望你的溫柔, 當愛和被愛錯寫的時候, 童話的另一個版本是淚流, 不一定是為了相守, 哪怕能夠牽一牽你的手, 別把愛情看的那麼通透, 偶爾幻想一下算不算奢求, 眼淚適合釀成苦酒, 其實有些深情只是虛構, 苦苦等待的人無力挽留, 可否來世只生歡喜不生愁, 明明知道愛情可遇不可求, 為何又奢望天長地久, 當我毫無保留付出後, 才發現是一個人在守候, 明明知道愛情可遇不可求, 為何還奢望你的溫柔, 當愛和被愛錯寫的時候, 童話的另一個版本, 明明知道愛情可遇不可求, 為何又奢望天長地久, 當我毫無保留付出後, 才發現是一個人在守候, 明明知道愛情可遇不可求, 為何還奢望你的溫柔, 當愛和被愛錯寫的時候, 童話的另一個版本是淚流",sad
3853,"要經歷幾番紛擾離別, 習慣了滿眼煙波不眠, 為你徹查的恩怨, 為你拾起的勇敢, 以淚為弦輕彈, 折一朵紙鳶栓住時間, 也期盼你的淺笑無邪, 是你解開了心結, 是你消融了冬雪, 以風為馬寄思念, 寫一場風月憶流年, 讓情思落指尖, 放得下執念 才能走更遠, 過一段紅塵最平凡, 看盡喜樂悲歡, 其實早已習慣 你在我身邊, 要經歷幾番紛擾離別, 習慣了滿眼煙波不眠, 為你徹查的恩怨, 為你拾起的勇敢, 以淚為弦輕彈, 折一朵紙鳶栓住時間, 也期盼你的淺笑無邪, 是你解開了心結, 是你消融了冬雪, 以風為馬寄思念, 寫一場風月憶流年, 讓情思落指尖, 放得下執念 才能走更遠, 過一段紅塵最平凡, 看盡喜樂悲歡, 其實早已習慣 你在我身邊, 寫一場風月憶流年, 讓情思落指尖, 放得下執念 才能走更遠, 過一段紅塵最平凡, 看盡喜樂悲歡, 其實早已習慣 你在我身邊, 其實早已習慣 你在我身邊",sad
3854,"一如往常的夜微風輕輕的吹, 聽著我的音樂踩在悠然的街, 那閃過的眼那錯過的肩, 都在找尋著一個終點, 一如往常的夜微風輕輕的吹, 聽著我的音樂踩在悠然的街, 早已記不得聽見的心跳聲, 是被遺忘在哪段旅程, 我是自由的一個過路人, 為自己而活作我的主人, 一如往常的夜微風輕輕的吹, 聽著我的音樂踩在悠然的街, 有幾次遇上同行的人們, 他們豐富了我的人生, 我是自由的一個過路人, 為自己而活作我的主人, 單純又自在樂活的靈魂",happy
3855,"三更半夜睡不著, 過去相愛的那些年, 你說什麼我都相信, 當時多麼天真, 點著你愛的蠟燭, 聽你最愛的, 用什麼方式 紀念愛情, 才可以把你忘記, , 客廳有你的氣味, 好久都不會散去, 思念的歌一聲聲, 講過的話一句句, 還掛念你的消息, 客廳有你的回憶, 用目汁配紅酒飲, 累了碰椅睡著了, 等到下一咧天光日, 我會慢慢習慣一個人",sad
3856,"耶和華 耶和華, 是我的牧者, 領我安息青草地, 甘甜的水泉, 不怕風浪不怕雨, 伴我不驚惶, 一生一世倚靠主, 倚靠主聖名, 耶和華 耶和華, 是我的磐石, 恩典滿滿有慈愛, 安慰與引領, 死蔭山谷主作伴, 牽我向前行, 一生一世讚美主, 讚美主聖名, 耶和華 耶和華, 是我的牧者, 領我安息青草地, 甘甜的水泉, 不怕風浪不怕雨, 伴我不驚惶, 一生一世倚靠主, 倚靠主聖名, 耶和華 耶和華, 是我的磐石, 恩典滿滿有慈愛, 安慰與引領, 死蔭山谷主作伴, 牽我向前行, 一生一世讚美主, 讚美主聖名",non
3857,"何時這變成自然我嘛不知, 離開的時陣你講你心內有夢, 我相信這是咱的希望, 一天一天過了一天 一天一天過了一天, 相信相信憨憨相信 失去失去失去的人, 對我的心已經不同, 虛偽的風度是對你的祝福, 你的笑容是我比你卡憨, 看到你成功看到你幸福, 一如當初我祝你快樂, 已經過去, 林姍, 有感覺才做伙, ",non
3858,"歲月是看不見的河流 沉澱遙遠記憶, 故鄉是我長長的思念 遺落的地方, 小小紫色的桔梗花 開在故鄉的夏季, 裝滿我童年純真的笑靨, 裝滿成長後的鄉愁, 桔梗花 桔梗花 搖曳在夏日風中, 多少足跡踏過的田野 有我的思念, 桔梗花 桔梗花 搖曳著夏日鄉愁, 那是午夜夢迴的呼喚, 我童年的桔梗花, 感謝, , 提供歌詞",non
3859,"習慣一個人孤單到清晨這個城市太多陌生, 咖啡的餘溫就像我的淚痕無人知曉無人過問, 輕輕一個吻打開我心門緣分來的讓人心疼, 曾經的疑問化作你給的責任愛就是奮不顧身, 你是我藍色的愛人是我一生最愛的人, 只要你一個眼神愛那麼認真, 你是我藍色的愛人是我一生守候的人, 我願與君共溫存一直到永恆",happy
3861,"嘟嘟嘟, 我蒙著霧氣越愛慕越迷離分不清東西, 嘟嗶嗶嘟, 蜜蜂親吻在你唇邊採蜜, 誰叫你像玫瑰嬌豔欲滴, 我不是君子沒有抵抗力, 想要靠近你, 想要品嚐你誘人的香氣, 傾聽你顫動的心跳喘息, 你不用刻意只需一個你, 足夠令人著迷, , 握著我的手哦吼, 別拒人於千里適當製造時機, , 看著我眼睛哦吼, 體會我的心意裡面都是你, 別欲拒還迎撩撥我心緒, 嘿, 只對你痴迷, 請別再對我警惕, 間奏, 蜜蜂親吻在你唇邊採蜜, 誰叫你像玫瑰嬌豔欲滴, 我不是君子沒有抵抗力, 想要靠近你, 想要品嚐你誘人的香氣, 傾聽你顫動的心跳喘息, 你不用刻意只需一個你, 足夠令人著迷, , 握著我的手哦吼, 別拒人於千里適當製造時機, , 看著我眼睛哦吼, 體會我的心意裡面都是, , 握著我的手哦吼, 別拒人於千里適當製造時機, , 看著我眼睛哦吼, 體會我的心意裡面都是你, 別欲拒還迎撩撥我心緒, 嘿, 只對你痴迷, 請別再對我警惕",happy
3862,"模模糊糊有一根線, 劃著微弱的界限, 匍匐在腳尖前的地面, 起先那條線很寬很大, 後來漸漸縮攏, 最後只在腳下, 劃上一個圈, 標明 自己和外界的區別, 寸步難移 卻覺得安全, 還不知 如何自處, 還不知 如何相處, 和自己, 和外界, 線繞著圈逐年瘋長, 麻亂成團絆住腳, 舉動變得可笑, 起先那條線清晰明確, 後來含糊閃爍, 順勢而為都像被, 輕鬆賄賂, 也辯白不清, 自己和外界 的區別, 寸步難移 感覺到危險, 還不知 如何自處, 還不知 如何相處, 和自己, 和外界",fear
3864,"霜花染指, 蒼老了流年, 淡雅的情歌, 還在纏綿, 我那最心愛的人兒, 若能和我相伴, 像深海裡撈起的, 珍寶一般, 我能長夜相伴不負誓言, 在最美的年華和你遇見, 生命之花開得如此燦爛, 在最美的年華和你遇見, 莫要青春老去了, 怨夕陽, 莫要海枯石爛了, 望天涯, 莫要青春老去了, 怨夕陽, 莫要海枯石爛了, 望天涯, 我能長夜相伴不負誓言, 在最美的年華和你遇見, 生命之花開得如此燦爛, 在最美的年華和你遇見, 莫要青春老去了, 怨夕陽, 莫要海枯石爛了, 望天涯, 莫要青春老去了, 怨夕陽, 莫要海枯石爛了, 望天涯, 莫要青春老去了, 怨夕陽, 莫要海枯石爛了, 望天涯, 莫要青春老去了, 怨夕陽, 莫要海枯石爛了, 望天涯, 莫要海枯石爛了, 望天涯",happy
3865,"風在呼喚 咆哮著模糊的句串, 濕的眼 黑的天, 痛在叫嚷 雨聲摀住求助吶喊, 多少夜 聽不見, 模糊了的語言 崩壞了的情節, 一遍遍一連連才發現, 他不停止消遣 幸福寫在人前, 卻囤積了分解不開殘缺夢魘, 嘴裡說的抱歉 卻一再的淪陷, 新舊的厚繭堆滿了累贅謊言, 該滅絕的總不能夠怠懈, 緊握雙拳 等待黎明曙光浮現, 哀和怨被殲滅, 不再妥協 搗毀是重生的關鍵, 讓勇敢去蔓延, 模糊了的語言 崩壞了的情節, 一遍遍一連連才發現, 他不停止消遣 幸福寫在人前, 卻囤積了分解不開殘缺夢魘, 嘴裡說的抱歉 卻一再的淪陷, 新舊的厚繭堆滿了累贅謊言, 他不停止消遣 幸福寫在人前, 卻囤積了分解不開殘缺夢魘, 嘴裡說的抱歉 卻一再的淪陷, 新舊的厚繭堆滿了累贅謊言, 該滅絕的總不能夠怠懈, 感謝, , 修正歌詞",disgust
3866,"世界上有太多的風景, 那就上天入地去旅行, 慵懶地享受呼吸, 就我和你, 傲嬌嘴角卻藏不住笑, 一個眼神撥動我心跳, 光灑滿迷人海島, 趕走無聊, 想和你一起 吻醒每個清晨, 愛情不用劇本, 輕輕牽著 你襯衫一角, 感受微妙的體溫, 想和你一起 看遍人間煙塵, 直到月落日昇, 偶爾不小心失神, 是幻想浪漫時分 只有我們, 你知不知道 我此刻的微笑, 是向你發出 甜蜜訊號, 想和你一起 吻醒每個清晨, 愛情不用劇本, 輕輕牽著 你襯衫一角, 感受微妙的體溫, 想和你一起 看遍人間煙塵, 直到月落日昇, 偶爾不小心失神, 是幻想浪漫時分 只有我們",happy
3867,"聖姬 壹聲壹社, 那些最初的色彩, 是如何變成黑白, 我化成風中的塵埃, 你繼續未來, 一開始如何相愛, 一切像上天安排, 誰讓這緣分, 成為意外, 忘了怎樣去愛, 怎樣去被愛, 那深情, 沉入深海, 忘了怎樣去愛, 怎樣去忘懷, 所有的陰霾, 都蒸發散開, 那些最初的色彩, 是如何變成黑白, 我化成風中的塵埃, 你繼續未來, 一開始如何相愛, 一切像上天安排, 誰讓這緣分, 成為意外, 忘了怎樣去愛, 怎樣去被愛, 那深情, 沉入深海, 忘了怎樣去愛, 怎樣去忘懷, 所有的陰霾, 都蒸發散開, 忘了怎樣去愛, 怎樣去被愛, 那深情, 沉入深海, 忘了怎樣去愛, 怎樣去忘懷, 所有的陰霾, 都蒸發散開, 所有的陰霾, 都蒸發散開",happy
3868,"編曲 , , 如果能人生重來一次該有多好, 再想一次 決定一次, 我還是那個女孩 長大後的那女孩, 對事情執著不低頭的那個心態, 至少我能把握現在不要掉下來, 多少人明白被拋棄的感覺是什麼 我做錯什麼, 一個人站在黑暗十字路口該怎麼 去選擇 對錯, 想說的話就讓自己勇敢說出口, 不管別人怎麼說或覺得是盡頭, 別再想太多 這沒有用, 那就不要再把失敗當作是籍口, 沒有失敗怎麼學著改變和接受, 別再想大多 不是你的錯, 為了什麼理由而活著 努力之後有什麼結果, 就是不想認輸 不想放手, 是你讓我不斷向前走, 走了之後就別想回頭, 一天天一點點都是擁有, , , , , 這種感覺每天在上演, 一天一天每天都在體驗, 想做就做的夢去實現, 不要光說不去做 怎麼會實現, 如果能人生重來一次該有多好, 再想一次 決定一次",non
3869,"冬季來臨秋風還在掛, 樹上的葉兒不停的落下, 在外的遊子爸媽的牽掛, 家中的責任全交給爸媽, 滿地落霜細雨在敲打, 潮濕的春泥何時出新芽, 楊含熱淚想著我的她, 我的夢想卻在風中掛, 我走在鬧街想著我的家, 家中有我的爸爸和媽媽, 未來太朦朧理想又在哪, 為了幸福我把熱血灑, 霓虹兒燈下想著我的她, 在家撫兒女還為我守寡, 忙碌了整年錢都沒攢下, 只有相思相伴我的家, 滿地落霜細雨在敲打, 潮濕的春泥何時出新芽, 楊含熱淚想著我的她, 我的夢想卻在風中掛, 我走在鬧街想著我的家, 家中有我的爸爸和媽媽, 未來太朦朧理想又在哪, 為了幸福我把熱血灑, 霓虹兒燈下想著我的她, 在家撫兒女還為我守寡, 忙碌了整年錢都沒攢下, 只有相思相伴我的家, 只有相思相伴我的家",sad
3870,"舊的一年走過了新年到, 天冷不要感冒 給你溫暖抱抱, 不開心的往事 通通打掃, 媽媽教我做年糕包水餃, 爸爸為我寫春聯放鞭炮, 帶上爺爺奶奶 加上姥爺姥姥, 還有小狗汪汪叫, 新年好呀 新年好呀, 祝賀大家新年好, 我們一家 恭祝大家, 一年更比一年好, 我們要唱著跳著笑著鬧著難忘今宵, 期待著明天更好, 我們都盼著望著祝福未來更加美妙, 超韌的快樂生活, 一起來創造, 新的一年要繼續往前跑, 實現願望再定個小目標, 有你們的依靠 什麼都難不倒, 全家一起最重要, 我們要唱著跳著笑著鬧著難忘今宵, 期待著明天更好, 我們都盼著望著祝福未來更加美妙, 超韌的快樂生活一起創造, 我們要唱著跳著笑著鬧著喜上眉梢, 每個人都有紅包, 我們都盼著望著祝願寶貝快快長高, 超韌的快樂生活一起來創造, , , , ",happy
3871,"有個小小的願望, 要和你一起, 把這城市丈量, 有個大大的樂園, 要和你分享, 快背起行囊, 曬一曬 武侯祠, 慵懶的太陽, 看一看 銀杏葉, 鋪滿你心上, 紅磚牆 小橋邊, 牽手的時光, 悄悄的, 羞紅了臉龐, 一起來, 這造夢的工廠, 這舌尖的天堂, 一起來 一起來 坐上鐺鐺, 讓快樂飛翔, 這造夢的工廠, 這舌尖的天堂, 一起來 一起來 坐上鐺鐺, 讓快樂飛翔, 安仁古鎮笛聲悠揚, 穿越了時光, 留下詩和遠方, 錦江綠道輕舞飛揚, 靠在你肩頭, 看華燈初上, 逛一逛 寬窄巷, 竹葉青飄香, 數一數 新天府, 不眠的燈光, 大慈寺 佛像前, 許下的願望, 是我們, 最美的想像, 一起來, 這造夢的工廠, 這舌尖的天堂, 一起來 一起來 坐上鐺鐺, 讓快樂飛翔, 這造夢的工廠, 這舌尖的天堂, 一起來 一起來 坐上鐺鐺, 讓快樂飛翔",happy
3872,"你的俏臉帶哀愁, 卻開個玩笑蓋住了傷患 我心裡難受, 記得最後那關頭, 誰人從絕境找到理由, 逼你 繼續戰鬥, 高與低 經常有 不能放手, 講我知 可能有 新的宇宙, 可以共你迎風浪, 准我為你掃走迷惘, 原來對你好 比得到寵愛 更心安, 可以共你懷希望, 不要習慣孤獨地哭 這行為不當, 陪我吐心聲更耐看, 我不要為你失眠, 我想你令我安全, 再封閉自己脆弱那一面 我總會疲倦, 縱使拒絕博可憐, 談情還是應該真摯點, 祈求共你信任中發展, 可以共你迎風浪, 准我為你掃走迷惘, 原來對你好 比得到寵愛 更心安, 可以共你懷希望, 不要習慣孤獨地哭 這行為不當, 陪我吐心聲更耐看, 願每天笑著忙 若要哭我在旁, 隨便說 別怯慌 我們如此堅壯, 願見到這臉龐 為我開朗, 可以共你迎風浪, 不怕面對壞的景況, 前來我這邊 尋覓可以療傷的地方, 可以共你懷希望, 不要習慣孤獨地哭 不如全部釋放, 難過也一起笑著看, 極軟弱 捱過再一起變硬朗",happy
3873,"心跳聲, 總在無意間, 聽不見, 當你興奮, 才被感應, 這是 我們存在 的證明, , 電流聲, 衝擊著靈魂, 一陣陣, 接通電線, 畫面顯現, 超越時間 的界線, , 我的心率流向, 現實的人群熙攘, 無數方向, 電流頻率回蕩, 像萬千生命交響, 終將遺忘, 心跳聲, 像浮雲翻滾, 最終會, 漸漸消逝, 直到無聲, 只, 剩下振動, 萬象虛空, , 我的心率流向, 天國的人群熙攘, 永恆方向, 電流頻率回蕩, 像萬千生命交響, 走過一趟, 讓這頻率加快, 超越現實負載, 丟棄殘骸, 讓這頻率再快, 最後都化作塵埃, 從來 不曾存在, 心跳聲, 最後總會變, 一條線, 沒有界限, 無限蔓延",happy
3874,"聲音是一種孤單, 陣陣風聲像陪你來伴奏, 路燈腳 個人空思夢, 是誰乎阮痛乎阮驚放阮孤單, 完全無留著句話作你走, 是誰乎阮痛乎阮驚放阮守孤夜, 甘講一切是命運創治我, 琴聲聲聲思念, 多情人唱傷心歌, 幸福原來沒住址, 誰人來陪 陪阮來聽, 聽阮唱歌",sad
3875,"你是否真的忘啦, 你曾經說過的話, 你說不會把我放下, 和我一起闖天涯, 我每天都在為愛掙扎, 可你如今到底去了哪, 苦了累了是誰在牽掛, 原來你說的都是謊話, 忘了吧就這樣忘了吧, 忘了吧我淚如雨下, 傷過了哭過了別再想他, 忘記你曾經說過的話, 忘了吧就這樣忘了吧, 別害怕不要害怕, 愛錯了你我滿身傷疤, 忘了吧算了吧別再牽掛, 我每天都在為愛掙扎, 可你如今到底去了哪, 苦了累了是誰在牽掛, 原來你說的都是謊話, 忘了吧就這樣忘了吧, 忘了吧我淚如雨下, 傷過了哭過了別再想他, 忘記你曾經說過的話, 忘了吧就這樣忘了吧, 別害怕不要害怕, 愛錯了你我滿身傷疤, 忘了吧算了吧別再牽掛, 忘了吧就這樣忘了吧, 忘了吧我淚如雨下, 傷過了哭過了別再想他, 忘記你曾經說過的話, 忘了吧就這樣忘了吧, 別害怕不要害怕, 愛錯了你我滿身傷疤, 忘了吧算了吧別再牽掛, 忘了吧算了吧別再牽掛",sad
3876,"係聽到音樂 娾个就會搖起來, 看到人跳舞 娾个靈魂跈等飛, 一分一秒坐毋住, 共下來跳舞 共下來 , 坐毋住 娾就係愛跳舞, 坐毋住 娾就係坐毋住, 跈等娾來 將汝个身體搖起來, 跈等娾來 讓汝个靈魂飛起來, 跈等娾來 共下來 , 一分一秒坐毋住",happy
3877,"還是多雲轉晴, 沒關係 有流星, 是最甜蜜的證明, 無論你的表情, 還是你的呼吸, 想佔領 你的心, 每一釐米, 我猜 心跳都已經亂了拍, 奇怪 有小鹿跑出來, 我像 一陣清風而你是海, 撞進你蔚藍色的胸懷, 想對你說句晚安 對你說句晚安, 晚安晚安呀, 星星已經睡了 月亮已經睡了, 你會夢見誰呢, 想聽你說句晚安 聽你說句晚安, 聽你說句 晚安晚安呀, 關了燈的夜晚 關不掉的浪漫, 只想聽你說一句, 晚安, 我猜 心跳都已經亂了拍, 奇怪 有小鹿跑出來, 我像 一陣清風而你是海, 撞進你蔚藍色的胸懷, 想對你說句晚安 對你說句晚安, 晚安晚安呀, 星星已經睡了 月亮已經睡了, 你會夢見誰呢, 想聽你說句晚安 聽你說句晚安, 聽你說句晚安晚安呀, 關了燈的夜晚 關不掉的浪漫, 只想聽你說一句, 晚安",happy
3878,"說好守護的笑容, 已經慢慢變冰冷, 我知道 愛停止了騷動, 而我也是 裝作冷靜, 不用把話都說明, 一切我都能感應, 就讓我 衝動一次把心掏空, 留給時間 慢慢去痛, 請你放心地走 當你幸福回首, 你會看到我笑容依舊 在為你加油, 請你放心地走 我想我會在以後, 找到一個愛的人 像你當初一樣溫柔, 也許在我的夢中, 還會有你的身影, 我知道 該停止這騷動, 慢慢與你 變得陌生, 不用誰把我叫醒, 一切我都能適應, 就讓我 偷偷再次回憶溫柔, 好好地過 從今以後, 請你放心地走 當你幸福回首, 你會看到我笑容依舊 在為你加油, 請你放心地走 我想我會在以後, 找到一個愛的人 像你當初一樣, 溫柔, 請你放心地走 我既然說出口, 不會看到我委屈沉重 壓抑地放縱, 請你放心地走 這不是愛的盡頭, 會有一個愛的人 讓我忘記你溫柔, 請你放心地走 我既然說出口, 不會看到我委屈沉重 壓抑地放縱, 請你放心地走 這不是愛的盡頭, 會有一個愛的人 讓我忘記你的溫柔",sad
3879,"一人做飯, 一人吃飯, 我在想你的路上望著, 可你在哪呢, 一人聽歌, 一人寫歌, 一人看著那些無聊的劇, 又能怎樣呢, 我聽過那些半真半假的話, 就好比你說不會凋謝的花, 任性的本質本來就是孤獨, 孤獨吧 孤獨吧 孤獨吧, 一人做飯, 一人吃飯, 我在想你的路上望著, 可你在哪呢, 一人聽歌, 一人寫歌, 一人看著那些無聊的劇, 又能怎樣呢, 我聽過那些半真半假的話, 就好比你說不會凋謝的花, 任性的本質本來就是孤獨, 孤獨吧 孤獨吧 孤獨吧, 我聽過那些半真半假的話, 就好比你說不會凋謝的花, 任性的本質本來就是孤獨, 孤獨吧 孤獨吧 孤獨吧",sad
3880,"作詞 , , 作曲 , , 編曲 , ,, , , , ,, , , , 如果我有言語足夠為你創造出一天, 我會唱給你一個金色與新生的初曉, 我會讓這一天直到永遠, 然後讓夜晚溫柔的被月光懷抱著, 如果我有言語足夠為你創造出一天, 我會唱給你一個金色與真誠的初曉, 我會讓這一天直到永遠, 然後讓夜晚溫柔的被月光懷抱著",happy
3881,"你說我們不適合, 所以必須要分開, 我說尊重你的決定, 選擇先離開, 她說看到你, 和我好友在一塊, 我才晃然大悟, 我是個大傻蛋, 我們在上大戰, 互相給彼此難堪, 卻忘了曾是夥伴, 傷害對方絕不手軟, 卻便宜那個混蛋, 我選擇成全夥伴, 願你幸福永鑲鑽, 願你伴我直到終點",angry
3882,"江南三月的雨季, 淅淅瀝瀝不停息, 我在小橋這邊等著你, 綿綿細雨落心裡, 可嘆春來又春去, 魂牽夢繞尋蹤跡, 莫非不經意間錯過你, 擺渡小舟已遠離, 我在前世約了你, 只盼今生能相遇, 望穿雙眼不見你, 花開花落花無期, 我在前世約了你, 情定三生不離棄, 讓我化作相思雨, 來生來世再尋覓, 可嘆春來又春去, 魂牽夢繞尋蹤跡, 莫非不經意間錯過你, 擺渡小舟已遠離, 我在前世約了你, 只盼今生能相遇, 望穿雙眼不見你, 花開花落花無期, 我在前世約了你, 情定三生不離棄, 讓我化作相思雨, 來生來世再尋覓, 我在前世約了你, 只盼今生能相遇, 望穿雙眼不見你, 花開花落花無期, 我在前世約了你, 情定三生不離棄, 讓我化作相思雨, 來生來世再尋覓, 來生來世再尋覓",sad
